날짜,종목명,주문,매매가격(원),수량(주),사유,수익률
20180502,우원개발(A046940),매수,9111,951.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 5,-
20180502,특수건설(A026150),매수,8976,954,매수로직 매수 - (돌파(전일종가)) 우선순위 : 6,-
20180502,크레아플래닛(A058530),매도,1900,4193,날짜지나 매도 : 20180427 ~ 20180502  종가청산:4193,-4.040404040404041%
20180502,에스맥(A097780),매도,2270,3426.0,손절가매도,-9.920634920634921%
20180502,엔시트론(A101400),매도,1200,6555.0,손절가매도,-9.774436090225564%
20180503,SG(A255220),매수,10500,819.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180503,푸른기술(A094940),매수,14500,575,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180503,비에이치아이(A083650),매수,6950,1206,매수로직 매수 - (돌파(전일종가)) 우선순위 : 3,-
20180503,대아티아이(A045390),매수,5940,1444,매수로직 매수 - (돌파(전일종가)) 우선순위 : 4,-
20180503,대아티아이(A045390),매도,6650,1444,당일목표가매도,11.952861952861953%
20180503,우원개발(A046940),매도,8200,951.0,손절가매도,-9.998902425639338%
20180504,부산산업(A011390),매수,105000,79,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180504,부산산업(A011390),매도,117500,79,당일목표가매도,11.904761904761903%
20180504,에스트래픽(A234300),매수,20650,404,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180504,일진파워(A094820),매수,8550,974,매수로직 매수 - (돌파(전일종가)) 우선순위 : 4,-
20180504,특수건설(A026150),매도,8624,954,날짜지나 매도 : 20180502 ~ 20180504 설정가격매도,-3.9215686274509802%
20180504,SG(A255220),매도,11700,819.0,목표가매도,11.428571428571429%
20180504,푸른기술(A094940),매도,13086,575.0,손절가매도,-9.751724137931035%
20180508,SG(A255220),매수,12500,698,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180508,자연과환경(A043910),매수,3200,2601,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180508,혜인(A003010),매수,7900,1088,매수로직 매수 - (돌파(전일종가)) 우선순위 : 4,-
20180508,비에이치아이(A083650),매도,7110,1206,날짜지나 매도 : 20180503 ~ 20180508 설정가격매도,2.302158273381295%
20180509,콤텍시스템(A031820),매수,1700,5101.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180509,콤텍시스템(A031820),매도,1530,5101.0,당일손절가매도,-10.0%
20180509,남선알미늄(A008350),매수,1490,5826.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180509,에스트래픽(A234300),매도,19400,404,날짜지나 매도 : 20180504 ~ 20180509 설정가격매도,-6.053268765133172%
20180509,일진파워(A094820),매도,8450,974,날짜지나 매도 : 20180504 ~ 20180509  종가청산:974,-1.1695906432748537%
20180509,자연과환경(A043910),매도,2880,2601.0,손절가매도,-10.0%
20180509,혜인(A003010),매도,7100,1088.0,손절가매도,-10.126582278481013%
20180510,남화토건(A091590),매수,17400,472,매수로직 매수 - (돌파(전일종가)) 우선순위 : 4,-
20180510,티피씨글로벌(A130740),매수,4200,1954,매수로직 매수 - (돌파(전일종가)) 우선순위 : 5,-
20180510,파미셀(A005690),매수,18400,442,매수로직 매수 - (돌파(전일종가)) 우선순위 : 7,-
20180510,파미셀(A005690),매도,20600,442,당일목표가매도,11.956521739130435%
20180510,SG(A255220),매도,13000,698,날짜지나 매도 : 20180508 ~ 20180510 설정가격매도,4.0%
20180511,부산산업(A011390),매수,188000,44,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180511,부산산업(A011390),매도,210159,44,당일목표가매도,11.786702127659575%
20180511,서암기계공업(A100660),매수,7180,1182.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180511,웰크론(A065950),매수,4800,1768.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 10,-
20180511,남선알미늄(A008350),매도,1555,5826,날짜지나 매도 : 20180509 ~ 20180511 설정가격매도,4.3624161073825505%
20180514,조선선재(A120030),매수,135500,63,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180514,조선선재(A120030),매도,151634,63,당일목표가매도,11.907011070110702%
20180514,남화토건(A091590),매도,17550,472,날짜지나 매도 : 20180510 ~ 20180514 설정가격매도,0.8620689655172413%
20180514,티피씨글로벌(A130740),매도,4080,1954,날짜지나 매도 : 20180510 ~ 20180514  종가청산:1954,-2.857142857142857%
20180515,삼표시멘트(A038500),매수,6540,1339.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180515,루미마이크로(A082800),매수,2468,3549.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 3,-
20180515,루미마이크로(A082800),매도,2759,3549.0,당일목표가매도,11.790923824959481%
20180515,티플랙스(A081150),매수,4170,2101,매수로직 매수 - (돌파(전일종가)) 우선순위 : 4,-
20180515,현대상사(A011760),매수,32950,265,매수로직 매수 - (돌파(전일종가)) 우선순위 : 5,-
20180515,서암기계공업(A100660),매도,7281,1182.0,날짜지나 매도 : 20180511 ~ 20180515 설정가격매도,1.406685236768802%
20180515,웰크론(A065950),매도,5150,1768,날짜지나 매도 : 20180511 ~ 20180515 설정가격매도,7.291666666666667%
20180516,대아티아이(A045390),매수,7200,1164,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180516,현대시멘트(A006390),매수,40500,214,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180516,현대시멘트(A006390),매도,45350,214,당일목표가매도,11.975308641975309%
20180516,특수건설(A026150),매수,9592,857,매수로직 매수 - (돌파(전일종가)) 우선순위 : 3,-
20180516,삼표시멘트(A038500),매도,5890,1339.0,손절가매도,-9.938837920489297%
20180516,티플랙스(A081150),매도,3630,2101.0,손절가매도,-12.949640287769784%
20180517,우정바이오(A215380),매수,4690,1848,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180517,우정바이오(A215380),매도,4225,1848,당일손절가매도,-9.914712153518124%
20180517,W홀딩컴퍼니(A052300),매수,763,11360.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180517,파미셀(A005690),매수,20300,428.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 3,-
20180517,현대상사(A011760),매도,31500,265,날짜지나 매도 : 20180515 ~ 20180517 설정가격매도,-4.400606980273141%
20180517,대아티아이(A045390),매도,8060,1164.0,목표가매도,11.944444444444445%
20180517,특수건설(A026150),매도,10736,857.0,목표가매도,11.926605504587156%
20180518,아난티(A025980),매수,9030,970,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180518,투윈글로벌(A066410),매수,6857,1244,매수로직 매수 - (돌파(전일종가)) 우선순위 : 3,-
20180518,아세아시멘트(A183190),매수,190500,46,매수로직 매수 - (돌파(전일종가)) 우선순위 : 4,-
20180521,큐브엔터(A182360),매수,3495,2486,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180521,에스모(A073070),매수,8470,1026,매수로직 매수 - (돌파(전일종가)) 우선순위 : 5,-
20180521,에스모(A073070),매도,9479,1026,당일목표가매도,11.912632821723731%
20180521,W홀딩컴퍼니(A052300),매도,721,11360,날짜지나 매도 : 20180517 ~ 20180521 설정가격매도,-5.5045871559633035%
20180521,파미셀(A005690),매도,20850,428,날짜지나 매도 : 20180517 ~ 20180521 설정가격매도,2.70935960591133%
20180521,아난티(A025980),매도,10094,970.0,목표가매도,11.782945736434108%
20180523,와이오엠(A066430),매수,13000,692,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180523,깨끗한나라(A004540),매수,6790,1321,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180523,보락(A002760),매수,4050,2216,매수로직 매수 - (돌파(전일종가)) 우선순위 : 3,-
20180523,보락(A002760),매도,4538,2216,당일목표가매도,12.049382716049383%
20180523,아난티(A025980),매수,10100,889,매수로직 매수 - (돌파(전일종가)) 우선순위 : 4,-
20180523,투윈글로벌(A066410),매도,7071,1244,날짜지나 매도 : 20180518 ~ 20180523 설정가격매도,3.120898352049001%
20180523,아세아시멘트(A183190),매도,171500,46,손절가매도,-9.973753280839896%
20180524,투윈글로벌(A066410),매수,7094,1221,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180524,투윈글로벌(A066410),매도,7946,1221,당일목표가매도,12.010149422046801%
20180524,로보스타(A090360),매수,28700,321,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180524,큐브엔터(A182360),매도,3480,2486,날짜지나 매도 : 20180521 ~ 20180524 설정가격매도,-0.4291845493562232%
20180524,와이오엠(A066430),매도,14550,692.0,목표가매도,11.923076923076923%
20180524,깨끗한나라(A004540),매도,6120,1321.0,손절가매도,-9.867452135493373%
20180525,우진(A105840),매수,9480,959,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180525,우진(A105840),매도,8541,959,당일손절가매도,-9.905063291139241%
20180525,에이씨티(A138360),매수,8080,1127,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180525,에이씨티(A138360),매도,9057,1127,당일목표가매도,12.091584158415841%
20180525,메가엠디(A133750),매수,3875,2377,매수로직 매수 - (돌파(전일종가)) 우선순위 : 3,-
20180525,메가엠디(A133750),매도,4337,2377,당일목표가매도,11.92258064516129%
20180525,인스코비(A006490),매수,10900,845,매수로직 매수 - (돌파(전일종가)) 우선순위 : 4,-
20180525,아난티(A025980),매도,7800,889,손절가매도,-22.772277227722775%
20180525,로보스타(A090360),매도,32123,321.0,목표가매도,11.926829268292682%
20180528,인스코비(A006490),매도,9801,845.0,손절가매도,-10.082568807339449%
20180529,유진기업(A023410),매수,10550,868,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180529,이건산업(A008250),매수,16800,543,매수로직 매수 - (돌파(전일종가)) 우선순위 : 3,-
20180529,이건산업(A008250),매도,18789,543,당일목표가매도,11.839285714285715%
20180529,국보(A001140),매수,19650,464.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 4,-
20180529,국보(A001140),매도,22000,464.0,당일목표가매도,11.959287531806616%
20180529,화신테크(A086250),매수,3680,2478.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 5,-
20180529,투윈글로벌(A066410),매수,9042,1007.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 6,-
20180529,계룡건설(A013580),매수,29500,309,매수로직 매수 - (돌파(전일종가)) 우선순위 : 7,-
20180530,에스모(A073070),매수,10250,916,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180530,엘비세미콘(A061970),매수,7200,1269,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180530,이건산업(A008250),매수,19800,474,매수로직 매수 - (돌파(전일종가)) 우선순위 : 5,-
20180530,이건산업(A008250),매도,22150,474,당일목표가매도,11.868686868686869%
20180530,화신테크(A086250),매도,3426,2478.0,손절가매도,-6.9021739130434785%
20180531,대아티아이(A045390),매수,10700,914,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180531,푸른기술(A094940),매수,24350,392,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180531,유진기업(A023410),매도,10350,868.0,날짜지나 매도 : 20180529 ~ 20180531 설정가격매도,-1.8957345971563981%
20180531,투윈글로벌(A066410),매도,9577,1007,날짜지나 매도 : 20180529 ~ 20180531 설정가격매도,5.916832559168326%
20180531,계룡건설(A013580),매도,33000,309,날짜지나 매도 : 20180529 ~ 20180531 설정가격매도,11.864406779661017%
20180531,엘비세미콘(A061970),매도,6040,1269.0,손절가매도,-16.11111111111111%
20180601,네오위즈(A095660),매수,23050,415.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180601,SG(A255220),매수,15500,618,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180601,특수건설(A026150),매수,11836,810,매수로직 매수 - (돌파(전일종가)) 우선순위 : 3,-
20180601,에스모(A073070),매도,10100,916.0,날짜지나 매도 : 20180530 ~ 20180601 설정가격매도,-1.4634146341463417%
20180601,대아티아이(A045390),매도,12000,914.0,목표가매도,12.149532710280374%
20180601,푸른기술(A094940),매도,27250,392.0,목표가매도,11.90965092402464%
20180604,SM Life Design(A063440),매수,3600,2698,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180604,SM Life Design(A063440),매도,4200,2698,당일목표가매도,16.666666666666664%
20180604,화성밸브(A039610),매수,8969,1080,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180604,엘비세미콘(A061970),매수,6700,1413,매수로직 매수 - (돌파(전일종가)) 우선순위 : 3,-
20180604,엘비세미콘(A061970),매도,7500,1413,당일목표가매도,11.940298507462686%
20180604,SG(A255220),매도,18000,618.0,목표가매도,16.129032258064516%
20180605,보광산업(A225530),매수,7990,1290.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180605,SM Life Design(A063440),매수,3975,2478,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180605,웰바이오텍(A010600),매수,6722,1528.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 4,-
20180605,웰바이오텍(A010600),매도,7535,1528.0,당일목표가매도,12.094614698006545%
20180605,에스에이티(A060540),매수,3040,3391,매수로직 매수 - (돌파(전일종가)) 우선순위 : 6,-
20180605,네오위즈(A095660),매도,21500,415.0,날짜지나 매도 : 20180601 ~ 20180605 설정가격매도,-6.724511930585683%
20180605,특수건설(A026150),매도,11880,810.0,날짜지나 매도 : 20180601 ~ 20180605 설정가격매도,0.37174721189591076%
20180607,현대상사(A011760),매수,40350,259.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180607,현대상사(A011760),매도,45150,259.0,당일목표가매도,11.895910780669144%
20180607,에스아이리소스(A065420),매수,1175,8937,매수로직 매수 - (돌파(전일종가)) 우선순위 : 3,-
20180607,에스아이리소스(A065420),매도,1315,8937,당일목표가매도,11.914893617021278%
20180607,웰크론(A065950),매수,5420,1933,매수로직 매수 - (돌파(전일종가)) 우선순위 : 4,-
20180607,화성밸브(A039610),매도,11258,1080,날짜지나 매도 : 20180604 ~ 20180607 설정가격매도,25.521239826067564%
20180608,디케이락(A105740),매수,11900,929.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180608,인스코비(A006490),매수,13450,819.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180608,인스코비(A006490),매도,12150,819.0,당일손절가매도,-9.66542750929368%
20180608,포스코엠텍(A009520),매수,6950,1587.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 3,-
20180608,보광산업(A225530),매도,7510,1290,날짜지나 매도 : 20180605 ~ 20180608 설정가격매도,-6.007509386733417%
20180608,SM Life Design(A063440),매도,3950,2478,날짜지나 매도 : 20180605 ~ 20180608 설정가격매도,-0.628930817610063%
20180608,에스에이티(A060540),매도,2850,3391,날짜지나 매도 : 20180605 ~ 20180608  종가청산:3391,-6.25%
20180611,SM Life Design(A063440),매수,4200,2443,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180611,좋은사람들(A033340),매수,6710,1573,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
